V,E,A,FB,NER,MB,RHO,SVD,MSE
8,6,-3.618989217322579e-16,0.9296852811474212,0.3076923076923077,4,0.0,0.0,0.0
8,6,-0.24005369626890244,1.7257635412997239,0.29411764705882354,3,1.3076748772167477,1.3076748772167033,0.018867924528301886
8,6,-0.36817931673885534,0.8873819664478854,0.24,2,0.8197611752544436,0.8197611752544454,0.06741573033707865
8,6,-0.14684160960512294,1.5135369971292263,0.27586206896551724,2,0.7075342384515295,0.7075342384515189,0.0
8,6,-0.8706202719912133,1.4002924156258254,0.1724137931034483,3,0.3509376575043124,0.35093765750429107,0.019801980198019802
8,6,-0.59710260409578,0.6770051006359908,0.09090909090909091,1,0.13933351293135843,0.1393335129313531,0.022222222222222223
8,6,-0.028868751948730256,0.9359271628561796,0.25806451612903225,4,0.4147130970801811,0.414713097080158,0.017391304347826087
8,6,-1.4598466790722366e-16,1.7866476301464975,0.029411764705882353,1,0.0,0.0,0.0
8,6,-4.087989420377045e-17,1.677341505475022,1.0,0,0.0,0.0,0.0
8,7,1.5902246254528579e-16,2.3569956734459803,0.0,0,0.0,0.0,0.0
8,7,9.865208368394638e-16,2.3913077369571187,0.9512195121951219,2,0.0,0.0,0.0
8,7,-0.27387512102392886,2.5962062739553295,0.9534883720930233,2,0.15076903057099855,0.15076903057099855,0.0
8,7,-0.2925230231523699,2.829620106945851,0.7317073170731707,5,1.080618502287308,1.080618502287301,0.031496062992125984
8,7,-0.35433612010895044,2.908371425759045,0.7560975609756098,5,1.3531350151293289,1.3531350151293111,0.014814814814814815
8,7,-0.28980332155988847,2.8735331270781095,0.717948717948718,4,0.2969713042469344,0.2969713042469273,0.015748031496062992
8,7,-0.6797336033918002,3.0501684857803304,0.8095238095238095,4,0.5897416492477987,0.5897416492478129,0.0
8,7,-0.00016183021983371925,2.5076889168020107,0.575,5,1.019216175708344,1.019216175708337,0.017241379310344827
8,7,-0.006919255434355334,2.9444763336654987,0.55,5,1.0462541944541552,1.0462541944541695,0.017241379310344827
8,7,0.6970939497989149,2.911062550089303,0.5609756097560976,4,2.1991197884467333,2.199119788446758,0.0
8,7,0.3066213913040692,2.1733404694669014,0.5128205128205128,4,2.717472877031927,2.7174728770319145,0.016
8,7,-0.6123902301374542,2.747571621618415,0.30952380952380953,4,1.0383455812481515,1.0383455812481408,0.014925373134328358
8,7,-0.6248166594959954,1.6565819082526974,0.4473684210526316,5,1.3428745572537082,1.3428745572537029,0.015873015873015872
8,7,-0.4842158977705314,1.6175762027244067,0.39473684210526316,5,1.9039810453350725,1.903981045335076,0.018518518518518517
8,7,-0.01782663613961204,2.817381359905565,0.38095238095238093,5,1.3022837310946969,1.302283731094704,0.0
8,7,-0.34226928841819815,2.4616351054695738,0.4,5,0.329515250810104,0.329515250810136,0.0
8,7,0.23817974398225567,0.8635361270219398,0.16666666666666666,4,1.3860885703874555,1.3860885703874377,0.01639344262295082
8,7,-0.5937425676338697,2.4506522011387823,0.14285714285714285,4,0.47199116679127684,0.47199116679124486,0.0
8,7,1.2112029049036942e-15,2.4167134608575997,1.0,0,0.0,0.0,0.0
8,7,1.1283359454576518e-15,2.4650622288119504,0.04878048780487805,2,0.0,0.0,0.0
8,7,6.650001104924176e-16,2.313739189926303,1.0,0,0.0,0.0,0.0
9,7,-3.469446951953614e-17,2.377358106268524,0.0,0,0.0,0.0,0.0
9,7,-7.279795802102361e-16,1.6798059058751,0.9523809523809523,2,0.0,0.0,0.0
9,7,-0.30363990548446756,1.602223114091215,0.9285714285714286,2,0.1504776100084655,0.15047761000843352,0.0
9,7,-1.0797867413531776,2.268107232270107,0.7142857142857143,5,2.329694906416943,2.3296949064169272,0.0
9,7,-0.8795848642865437,2.1816152500884014,0.7380952380952381,5,2.4654250630077907,2.4654250630077854,0.030303030303030304
9,7,-1.0634353186845569,2.382675664594405,0.7380952380952381,5,1.6787002171571768,1.6787002171571714,0.03225806451612903
9,7,-0.12229540905594481,1.6600054055308897,0.6666666666666666,5,0.3348326767572125,0.3348326767572338,0.029411764705882353
9,7,-0.32616539649475806,2.1164689978078965,0.6428571428571429,5,2.0154860924599642,2.0154860924599696,0.0
9,7,-0.04932472083968938,1.6891613934538792,0.6666666666666666,5,1.7397516279748633,1.7397516279748437,0.045454545454545456
9,7,-0.3650695497578716,1.6612405503374217,0.4523809523809524,4,0.3016249593653235,0.30162495936528444,0.014285714285714285
9,7,-1.0848463433046331,2.1261113974835495,0.4523809523809524,5,1.5703758914913166,1.5703758914913273,0.04285714285714286
9,7,0.14947113790985897,2.0393898263933314,0.47619047619047616,5,2.6891998470743843,2.6891998470743843,0.06451612903225806
9,7,-1.1061102833250087,1.9885208299281167,0.3333333333333333,5,2.2170309914324076,2.217030991432395,0.015151515151515152
9,7,-0.6188025639893899,2.3261976648598455,0.30952380952380953,4,1.157962832130515,1.1579628321305258,0.01282051282051282
9,7,-0.7051833167422865,2.384756035945821,0.40476190476190477,5,1.6316102341174705,1.6316102341174599,0.02631578947368421
9,7,-0.1942700108011484,2.417622536572859,0.23809523809523808,4,1.3450466382943702,1.3450466382943276,0.02564102564102564
9,7,-0.5995804886798937,2.3865954356833945,0.19047619047619047,3,0.43932236387347245,0.43932236387351153,0.011904761904761904
9,7,-0.7083787063108872,2.642150215118093,0.2857142857142857,5,3.835394189515535,3.835394189515492,0.02857142857142857
9,7,-0.55829766335748,1.695746446106554,0.11904761904761904,3,0.7033746366789266,0.7033746366789231,0.010416666666666666
9,7,-1.6972640231469287e-17,2.3744193913666947,0.047619047619047616,2,0.0,0.0,0.0
9,7,-4.483962845196268e-16,2.2927187721435938,1.0,0,0.0,0.0,0.0
9,8,-1.4760489377810938e-15,2.17180423948228,0.0,0,0.0,0.0,0.0
9,8,-2.4971519347873634e-16,2.204652292853317,0.9574468085106383,2,0.0,0.0,0.0
9,8,-0.303784699854419,1.8839804950874817,0.8048780487804879,5,0.9000800458918121,0.9000800458917837,0.013071895424836602
9,8,-0.2847516379339978,1.7458464204212798,0.8837209302325582,4,0.5326852937939037,0.5326852937938646,0.0
9,8,-0.0006894324121989484,1.5031923223974295,0.6923076923076923,5,1.1987777467673535,1.1987777467673428,0.05128205128205128
9,8,0.11150655342795726,1.6296961187252532,0.7692307692307693,5,1.3065647450392195,1.3065647450392301,0.032
9,8,0.07871673230089987,2.133443516378884,0.7142857142857143,6,3.416750682575561,3.4167506825755396,0.025477707006369428
9,8,0.17215637424457939,2.0429361328370224,0.6428571428571429,6,1.928675762384941,1.9286757623849429,0.018518518518518517
9,8,0.5689183373842102,2.946029210136132,0.7142857142857143,6,1.6068549873019826,1.6068549873019897,0.05673758865248227
9,8,-1.017084783135617,2.0793873460182297,0.4888888888888889,5,1.0899640492082803,1.0899640492083158,0.024844720496894408
9,8,-0.36390182829486695,2.155981952860018,0.6666666666666666,4,2.183864199208621,2.1838641992086174,0.024242424242424242
9,8,-1.2811161209350062,1.6265000452678957,0.4878048780487805,4,1.077546421774361,1.077546421774361,0.026143790849673203
9,8,-0.15613103503838055,1.7022510291255282,0.5365853658536586,4,0.5169000197891727,0.5169000197892011,0.026845637583892617
9,8,-0.1456328333603103,1.6967383126659672,0.2631578947368421,5,1.0160364910632698,1.016036491063268,0.034482758620689655
9,8,-0.07718811585323575,1.286165104215813,0.2647058823529412,5,1.7341290783983059,1.7341290783983059,0.06
9,8,-0.15323258751801122,1.9720870886470359,0.2558139534883721,5,1.1131637227105387,1.1131637227105529,0.027586206896551724
9,8,-0.2058542995121284,1.7281521528361994,0.13953488372093023,5,1.2282260003677692,1.2282260003677763,0.025477707006369428
9,8,0.042238257101271444,1.7765791496403383,0.17073170731707318,4,3.1411697748670218,3.1411697748669596,0.027586206896551724
9,8,-1.469292933882099e-15,2.002026720994832,0.023255813953488372,1,0.0,0.0,0.0
9,8,-0.7213518958295652,2.5549500826725935,0.06666666666666667,2,0.2077134855861118,0.20771348558612956,0.0
9,8,-3.885028802602039e-17,1.7396362235274647,1.0,0,0.0,0.0,0.0
